Date,Open,High,Low,Close,Volume,Change Pct
2009-10-23,67200.0,67740.0,65620.0,65737.0,54747,-1.82
2009-10-26,66000.0,66590.0,65100.0,65909.0,51763,0.26
2009-10-27,65990.0,66360.0,63840.0,63966.0,64481,-2.95
2009-10-28,63600.0,64255.0,60480.0,60655.0,67009,-5.18
2009-10-29,61000.0,64590.0,60565.0,64250.0,58309,5.93
2009-10-30,63900.0,65000.0,61385.0,61980.0,56728,-3.53
2009-11-03,61085.0,63810.0,60800.0,63098.0,52780,1.8
2009-11-04,63900.0,64770.0,63600.0,64437.0,55007,2.12
2009-11-05,63680.0,65500.0,63650.0,65463.0,48348,1.59
2009-11-06,65400.0,65755.0,64050.0,64910.0,49774,-0.84
2009-11-09,66000.0,66825.0,65690.0,66757.0,39904,2.85
2009-11-10,66475.0,67270.0,66110.0,66852.0,52407,0.14
2009-11-11,67235.0,67860.0,66415.0,66906.0,57287,0.08
2009-11-12,66510.0,67150.0,64645.0,64837.0,63225,-3.09
2009-11-13,65450.0,66290.0,64580.0,65695.0,49457,1.32
2009-11-16,66505.0,67350.0,66270.0,66985.0,42484,1.96
2009-11-17,66930.0,67860.0,66485.0,67669.0,54408,1.02
2009-11-18,68040.0,68475.0,66860.0,66976.0,55451,-1.02
2009-11-19,66400.0,66945.0,65825.0,66871.0,54515,-0.16
2009-11-23,67800.0,67830.0,66825.0,67182.0,44143,0.47
2009-11-24,67195.0,67680.0,66255.0,67576.0,60835,0.59
2009-11-25,67935.0,68445.0,67500.0,68300.0,48467,1.07
2009-11-26,67450.0,67500.0,66405.0,66617.0,24907,-2.46
2009-11-27,66010.0,67500.0,65850.0,67416.0,44863,1.2
2009-11-30,67220.0,67850.0,66830.0,67514.0,62279,0.15
2009-12-01,68200.0,69110.0,68170.0,68773.0,52694,1.86
2009-12-02,68600.0,69470.0,68500.0,68803.0,59747,0.04
2009-12-03,69120.0,69630.0,68300.0,68633.0,60115,-0.25
2009-12-04,68520.0,69625.0,67400.0,67699.0,66002,-1.36
2009-12-07,67535.0,69080.0,67425.0,68700.0,63407,1.48
2009-12-08,68380.0,68380.0,67500.0,67737.0,62510,-1.4
2009-12-09,68305.0,68450.0,67500.0,68152.0,66603,0.61
2009-12-10,68800.0,69030.0,68515.0,68901.0,50723,1.1
2009-12-11,69345.0,69620.0,69060.0,69415.0,56251,0.75
2009-12-14,69750.0,69945.0,69230.0,69452.0,53503,0.05
2009-12-15,69150.0,69605.0,68875.0,69295.0,48347,-0.23
2009-12-16,69550.0,69740.0,69125.0,69216.0,0,-0.11
2009-12-17,69000.0,69185.0,67620.0,67868.0,60118,-1.95
2009-12-18,68100.0,68190.0,67065.0,67701.0,53269,-0.25
2009-12-21,68000.0,68560.0,67100.0,67131.0,53269,-0.84
2009-12-22,67425.0,68280.0,67380.0,68167.0,51520,1.54
2009-12-23,68585.0,68660.0,67710.0,68377.0,38048,0.31
2009-12-28,68900.0,69150.0,68515.0,68738.0,23990,0.53
2009-12-29,69200.0,69220.0,68780.0,69108.0,19389,0.54
2009-12-30,68710.0,69265.0,68560.0,69185.0,15855,0.11
2010-01-04,69500.0,70910.0,69450.0,70850.0,33425,2.41
2010-01-05,70740.0,71440.0,70605.0,70991.0,49872,0.2
2010-01-06,70850.0,71730.0,70770.0,71453.0,46282,0.65
2010-01-07,70920.0,71365.0,70710.0,71122.0,47659,-0.46
2010-01-08,71290.0,71370.0,70815.0,71004.0,42995,-0.17
2010-01-11,71650.0,71720.0,70740.0,71005.0,45051,0.0
2010-01-12,70400.0,70850.0,69870.0,70725.0,58972,-0.39
2010-01-13,70850.0,71210.0,70035.0,70969.0,64950,0.34
2010-01-14,71000.0,71070.0,70115.0,70399.0,55666,-0.8
2010-01-15,70110.0,70315.0,69155.0,69380.0,54369,-1.45
2010-01-18,69760.0,70205.0,69610.0,69833.0,21630,0.65
2010-01-19,69310.0,70480.0,69115.0,70293.0,55552,0.66
2010-01-20,69585.0,69800.0,67825.0,68482.0,69338,-2.58
2010-01-21,68600.0,68850.0,66185.0,66577.0,81732,-2.78
2010-01-22,66140.0,66925.0,65615.0,66128.0,69865,-0.67
2010-01-26,65400.0,66100.0,64805.0,65649.0,59425,-0.72
2010-01-27,65450.0,65835.0,64625.0,65148.0,66301,-0.76
2010-01-28,65650.0,66150.0,64540.0,65645.0,67957,0.76
2010-01-29,65800.0,66745.0,65065.0,65272.0,68471,-0.57
2010-02-01,65405.0,66900.0,65350.0,66598.0,59066,2.03
2010-02-02,66940.0,67450.0,66580.0,67252.0,52628,0.98
2010-02-03,67500.0,67600.0,66775.0,67179.0,54571,-0.11
2010-02-04,66500.0,66725.0,63680.0,63862.0,80211,-4.94
2010-02-05,63375.0,64110.0,61290.0,62657.0,106940,-1.89
2010-02-08,62700.0,63880.0,62320.0,63072.0,62313,0.66
2010-02-09,63400.0,65590.0,63325.0,64634.0,77374,2.48
2010-02-10,65000.0,65510.0,64320.0,65051.0,69670,0.65
2010-02-11,65350.0,66200.0,64310.0,66100.0,74497,1.61
2010-02-12,65645.0,66050.0,64905.0,65855.0,40939,-0.37
2010-02-17,67150.0,67565.0,66765.0,67346.0,6951,2.26
2010-02-18,67800.0,68735.0,67195.0,68602.0,60219,1.86
2010-02-19,67750.0,68750.0,67650.0,68282.0,59803,-0.47
2010-02-22,68685.0,68875.0,67690.0,67898.0,54477,-0.56
2010-02-23,67475.0,67670.0,66240.0,66822.0,72336,-1.58
2010-02-24,66990.0,67245.0,66065.0,66399.0,73828,-0.63
2010-02-25,65850.0,67050.0,64900.0,66644.0,89965,0.37
2010-02-26,66745.0,67130.0,66080.0,66992.0,64964,0.52
2010-03-01,67155.0,68020.0,67100.0,67801.0,66500,1.21
2010-03-02,68500.0,68890.0,68130.0,68385.0,58014,0.86
2010-03-03,68300.0,69400.0,67940.0,68133.0,76955,-0.37
2010-03-04,68500.0,68750.0,67375.0,68316.0,82851,0.27
2010-03-05,68790.0,69505.0,68700.0,69417.0,45836,1.61
2010-03-08,69700.0,69780.0,68735.0,69053.0,61601,-0.52
2010-03-09,68700.0,70740.0,68575.0,70073.0,77153,1.48
2010-03-10,70035.0,71055.0,69930.0,70546.0,71932,0.68
2010-03-11,70500.0,70800.0,69860.0,70416.0,57656,-0.18
2010-03-12,70715.0,71030.0,69660.0,69788.0,58842,-0.89
2010-03-15,69600.0,69885.0,69050.0,69473.0,56777,-0.45
2010-03-16,69595.0,70500.0,69520.0,70429.0,56376,1.38
2010-03-17,70700.0,70900.0,69720.0,70172.0,64791,-0.36
2010-03-18,70295.0,70565.0,69275.0,70040.0,77875,-0.19
2010-03-19,70200.0,70375.0,69040.0,69180.0,84531,-1.23
2010-03-22,68550.0,69480.0,68235.0,69402.0,51969,0.32
2010-03-23,69500.0,69920.0,69110.0,69714.0,64421,0.45
2010-03-24,69300.0,69980.0,68960.0,69149.0,69524,-0.81
2010-03-25,69650.0,69770.0,68485.0,68562.0,65077,-0.85
2010-03-26,68885.0,69150.0,68165.0,68956.0,53627,0.57
2010-03-29,69350.0,70300.0,69210.0,70174.0,48516,1.77
2010-03-30,70300.0,70660.0,69935.0,70206.0,50433,0.05
2010-03-31,70000.0,70650.0,69770.0,70579.0,51676,0.53
2010-04-01,71000.0,71605.0,70975.0,71361.0,48382,1.11
2010-04-05,71720.0,71870.0,71265.0,71468.0,30064,0.15
2010-04-06,71200.0,71880.0,70930.0,71202.0,42680,-0.37
2010-04-07,70850.0,71450.0,70570.0,70905.0,51758,-0.42
2010-04-08,70580.0,71995.0,70430.0,71885.0,47944,1.38
2010-04-09,72200.0,72200.0,71310.0,71511.0,43610,-0.52
2010-04-12,71570.0,71785.0,70520.0,70609.0,44348,-1.26
2010-04-13,70500.0,71125.0,70165.0,70760.0,52355,0.21
2010-04-14,71095.0,71275.0,70600.0,70975.0,52355,0.3
2010-04-15,71900.0,72105.0,71280.0,71372.0,60690,0.56
2010-04-16,71190.0,71210.0,69820.0,70215.0,83434,-1.62
2010-04-19,69800.0,70375.0,69170.0,69899.0,60646,-0.45
2010-04-20,70200.0,70525.0,69860.0,70039.0,56494,0.2
2010-04-22,69305.0,70305.0,68765.0,70120.0,68181,0.12
2010-04-23,70350.0,70410.0,69460.0,70159.0,65933,0.06
2010-04-26,70200.0,70530.0,69375.0,69551.0,49427,-0.87
2010-04-27,69000.0,69285.0,66900.0,67057.0,94457,-3.59
2010-04-28,67300.0,67950.0,66540.0,67274.0,98451,0.32
2010-04-29,67735.0,68690.0,67600.0,68568.0,62373,1.92
2010-04-30,68780.0,68895.0,67780.0,68225.0,70241,-0.5
2010-05-03,68580.0,68650.0,67230.0,67742.0,55443,-0.71
2010-05-04,67135.0,67310.0,65010.0,65286.0,89289,-3.63
2010-05-05,65200.0,66150.0,64050.0,65494.0,93448,0.32
2010-05-06,65390.0,66040.0,61050.0,63907.0,122071,-2.42
2010-05-07,64180.0,65000.0,62100.0,63191.0,109357,-1.12
2010-05-10,66330.0,67500.0,65465.0,66047.0,75382,4.52
2010-05-11,65250.0,66315.0,64765.0,64886.0,75893,-1.76
2010-05-12,65150.0,65870.0,64800.0,65668.0,61672,1.21
2010-05-13,65840.0,66205.0,65090.0,65154.0,59223,-0.78
2010-05-14,64500.0,64720.0,63325.0,63726.0,72392,-2.19
2010-05-17,63880.0,63970.0,62115.0,63179.0,89442,-0.86
2010-05-18,63800.0,64055.0,61090.0,61230.0,100282,-3.08
2010-05-19,60600.0,61000.0,59345.0,59919.0,110789,-2.14
2010-05-20,58970.0,59445.0,57845.0,58579.0,118933,-2.24
2010-05-21,58000.0,60680.0,57710.0,60592.0,124566,3.44
2010-05-24,59800.0,61145.0,59785.0,60095.0,75092,-0.82
2010-05-25,58500.0,59900.0,58000.0,59474.0,104506,-1.03
2010-05-26,60250.0,60885.0,59415.0,59764.0,109878,0.49
2010-05-27,61500.0,62480.0,61120.0,62302.0,76561,4.25
2010-05-28,62500.0,62500.0,61405.0,61967.0,71214,-0.54
2010-05-31,62000.0,63000.0,62000.0,62903.0,13135,1.51
2010-06-01,61605.0,63120.0,61605.0,61954.0,86419,-1.51
2010-06-02,62395.0,63500.0,61745.0,63403.0,62577,2.34
2010-06-04,62630.0,62850.0,61470.0,61693.0,79531,-2.7
2010-06-07,61900.0,62220.0,61050.0,61233.0,62027,-0.75
2010-06-08,61425.0,62125.0,61175.0,61882.0,80159,1.06
2010-06-09,62205.0,62785.0,61410.0,61539.0,61111,-0.55
2010-06-10,62080.0,63300.0,61930.0,63097.0,74453,2.53
2010-06-11,63200.0,63920.0,62330.0,63723.0,72673,0.99
2010-06-14,64110.0,64300.0,63455.0,63522.0,63633,-0.32
2010-06-15,63680.0,64630.0,63635.0,64521.0,41780,1.57
2010-06-16,63980.0,65050.0,63800.0,64859.0,41780,0.52
2010-06-17,66000.0,66105.0,64930.0,65463.0,71475,0.93
2010-06-18,65350.0,65885.0,65095.0,65196.0,44948,-0.41
2010-06-21,66400.0,66485.0,65440.0,65777.0,47849,0.89
2010-06-22,65550.0,66835.0,65450.0,65722.0,73126,-0.08
2010-06-23,66000.0,66190.0,65155.0,66072.0,72129,0.53
2010-06-24,65600.0,65870.0,64590.0,64834.0,75561,-1.87
2010-06-25,65045.0,65850.0,64610.0,65789.0,53586,1.47
2010-06-28,65900.0,66000.0,65000.0,65062.0,45917,-1.11
2010-06-29,63970.0,64170.0,62340.0,62674.0,66938,-3.67
2010-06-30,63000.0,63355.0,61350.0,61517.0,73731,-1.85
2010-07-01,61365.0,62100.0,60690.0,61935.0,87020,0.68
2010-07-02,62010.0,62465.0,61355.0,62035.0,45761,0.16
2010-07-05,62100.0,62205.0,61365.0,61553.0,13926,-0.78
2010-07-06,62255.0,63080.0,61895.0,62650.0,73332,1.78
2010-07-07,62500.0,64000.0,62395.0,63900.0,67334,2.0
2010-07-08,63790.0,64245.0,63420.0,64114.0,81789,0.33
2010-07-12,64700.0,64700.0,63215.0,63469.0,49137,-1.01
2010-07-13,64020.0,64350.0,63625.0,64144.0,56304,1.06
2010-07-14,64060.0,64200.0,63490.0,63955.0,67287,-0.29
2010-07-15,63430.0,64080.0,63400.0,63927.0,80568,-0.04
2010-07-16,64005.0,64005.0,62670.0,62733.0,64744,-1.87
2010-07-19,62980.0,63845.0,62900.0,63722.0,54860,1.58
2010-07-20,63265.0,65020.0,63075.0,64957.0,74244,1.94
2010-07-21,65100.0,65540.0,64600.0,64895.0,93939,-0.1
2010-07-22,65545.0,66675.0,65350.0,66262.0,55479,2.11
2010-07-23,66500.0,66855.0,65775.0,66786.0,72880,0.79
2010-07-26,66790.0,66995.0,66500.0,66802.0,47284,0.02
2010-07-27,67100.0,67460.0,66600.0,67075.0,62575,0.41
2010-07-28,67200.0,67430.0,66735.0,67091.0,58562,0.02
2010-07-29,67305.0,67820.0,66880.0,67268.0,80380,0.26
2010-07-30,67050.0,68000.0,66510.0,67794.0,66713,0.78
2010-08-02,68650.0,69100.0,68345.0,68816.0,54546,1.51
2010-08-03,68505.0,68875.0,68215.0,68340.0,63142,-0.69
2010-08-04,68110.0,68825.0,67760.0,68493.0,77028,0.22
2010-08-05,68660.0,68800.0,68155.0,68768.0,51896,0.4
2010-08-06,68850.0,68945.0,67830.0,68320.0,75169,-0.65
2010-08-09,68675.0,68770.0,67850.0,67907.0,47827,-0.6
2010-08-10,67450.0,67675.0,67105.0,67394.0,67743,-0.76
2010-08-11,66560.0,66725.0,65740.0,65822.0,73045,-2.33
2010-08-12,65795.0,66140.0,65300.0,66022.0,74414,0.3
2010-08-13,65790.0,66665.0,65740.0,66097.0,66096,0.11
2010-08-16,65900.0,66930.0,65810.0,66806.0,60982,1.07
2010-08-17,67180.0,67800.0,66980.0,67651.0,51687,1.26
2010-08-18,67600.0,67780.0,66980.0,67498.0,51687,-0.23
2010-08-19,68750.0,68750.0,67650.0,67804.0,80820,0.45
2010-08-20,67555.0,67800.0,67155.0,67634.0,71916,-0.25
2010-08-23,68005.0,68140.0,66725.0,66779.0,62531,-1.26
2010-08-24,66400.0,66420.0,65700.0,65930.0,88083,-1.27
2010-08-25,65735.0,66000.0,64835.0,65473.0,86826,-0.69
2010-08-26,65650.0,65950.0,64270.0,64408.0,86066,-1.63
2010-08-27,64500.0,66320.0,64450.0,66258.0,78897,2.87
2010-08-30,66295.0,66295.0,64835.0,64894.0,52271,-2.06
2010-08-31,64400.0,65890.0,64290.0,65785.0,86177,1.37
2010-09-01,66440.0,67820.0,66175.0,67740.0,73298,2.97
2010-09-02,67900.0,67900.0,66980.0,67394.0,60688,-0.51
2010-09-03,67300.0,68340.0,67010.0,67121.0,64709,-0.41
2010-09-09,67105.0,67375.0,66830.0,67097.0,54154,-0.04
2010-09-10,67200.0,67450.0,67005.0,67383.0,45940,0.43
2010-09-13,68190.0,68700.0,67840.0,68587.0,70190,1.79
2010-09-14,68500.0,68735.0,68070.0,68204.0,76820,-0.56
2010-09-15,68065.0,68625.0,67555.0,68590.0,84419,0.57
2010-09-16,68370.0,68450.0,67960.0,68158.0,62328,-0.63
2010-09-17,68320.0,68415.0,67420.0,67531.0,70244,-0.92
2010-09-20,67615.0,68775.0,67455.0,68697.0,72053,1.73
2010-09-21,68725.0,68840.0,67915.0,68123.0,82764,-0.84
2010-09-22,67850.0,69005.0,67765.0,68878.0,82910,1.11
2010-09-23,68520.0,70085.0,68315.0,69256.0,96851,0.55
2010-09-24,69690.0,70275.0,68450.0,68708.0,125624,-0.79
2010-09-27,68935.0,69410.0,68355.0,69199.0,72951,0.71
2010-09-28,69135.0,69895.0,68785.0,69785.0,104870,0.85
2010-09-29,69820.0,69975.0,69260.0,69618.0,91381,-0.24
2010-09-30,69500.0,70200.0,69320.0,69685.0,92517,0.1
2010-10-01,69910.0,70685.0,69430.0,70564.0,96544,1.26
2010-10-04,70310.0,70850.0,70205.0,70662.0,77391,0.14
2010-10-05,70745.0,71500.0,70660.0,71432.0,93102,1.09
2010-10-06,71600.0,71735.0,70445.0,70605.0,112171,-1.16
2010-10-07,70665.0,71060.0,69350.0,70003.0,105600,-0.85
2010-10-08,69705.0,70935.0,69515.0,70828.0,87502,1.18
2010-10-11,70900.0,71175.0,70800.0,70915.0,38120,0.12
2010-10-13,71510.0,71980.0,71310.0,71745.0,38120,1.17
2010-10-14,73105.0,73435.0,72440.0,72907.0,98995,1.62
2010-10-15,73040.0,73530.0,72540.0,73034.0,109229,0.17
2010-10-18,72840.0,73035.0,72480.0,72777.0,68017,-0.35
2010-10-19,72185.0,72185.0,70640.0,70911.0,101774,-2.56
2010-10-20,71050.0,71845.0,70865.0,71405.0,86681,0.7
2010-10-21,71700.0,71970.0,69925.0,70684.0,120291,-1.01
2010-10-22,71120.0,71245.0,69715.0,70321.0,85460,-0.51
2010-10-25,70800.0,71165.0,70320.0,70558.0,74303,0.34
2010-10-26,70360.0,71830.0,70040.0,71622.0,99549,1.51
2010-10-27,71400.0,71830.0,70975.0,71454.0,94747,-0.23
2010-10-28,71650.0,72340.0,71070.0,71276.0,92462,-0.25
2010-10-29,71045.0,71725.0,70950.0,71500.0,59307,0.31
2010-11-01,71830.0,72670.0,71655.0,72350.0,70246,1.19
2010-11-03,72800.0,72900.0,72250.0,72812.0,99863,0.64
2010-11-04,73250.0,73900.0,73155.0,73775.0,66396,1.32
2010-11-05,73620.0,73860.0,73215.0,73458.0,64021,-0.43
2010-11-08,73250.0,73630.0,73020.0,73420.0,65186,-0.05
2010-11-09,73755.0,73835.0,72260.0,72320.0,79495,-1.5
2010-11-10,72450.0,72585.0,71560.0,72361.0,87402,0.06
2010-11-11,72095.0,72095.0,71525.0,71819.0,60756,-0.75
2010-11-12,71150.0,71490.0,70555.0,70876.0,91528,-1.31
2010-11-16,70350.0,70800.0,69130.0,69631.0,89048,-1.76
2010-11-17,69730.0,70645.0,69465.0,70253.0,63051,0.89
2010-11-18,71195.0,71445.0,70600.0,71204.0,55190,1.35
2010-11-19,71050.0,71355.0,70710.0,71300.0,53878,0.13
2010-11-22,70930.0,71080.0,69580.0,70047.0,59172,-1.76
2010-11-23,69610.0,69610.0,68035.0,68313.0,70479,-2.48
2010-11-24,68350.0,70130.0,68350.0,70008.0,58673,2.48
2010-11-25,70075.0,70440.0,69665.0,69784.0,22596,-0.32
2010-11-26,68800.0,69215.0,68440.0,68521.0,42153,-1.81
2010-11-29,68800.0,68800.0,67280.0,68131.0,72166,-0.57
2010-11-30,68105.0,68745.0,67440.0,68113.0,68774,-0.03
2010-12-01,68990.0,69880.0,68835.0,69609.0,63425,2.2
2010-12-02,69775.0,70175.0,69370.0,69737.0,65673,0.18
2010-12-03,69500.0,70235.0,69055.0,70002.0,74444,0.38
2010-12-06,69800.0,70130.0,69475.0,69602.0,49803,-0.57
2010-12-07,70230.0,70740.0,69405.0,69392.0,73951,-0.3
2010-12-08,69130.0,69335.0,68065.0,68239.0,86541,-1.66
2010-12-09,68405.0,68660.0,67560.0,67900.0,76028,-0.5
2010-12-10,68155.0,68525.0,67850.0,68317.0,53113,0.61
2010-12-13,68640.0,69240.0,68600.0,69123.0,59251,1.18
2010-12-14,69220.0,69220.0,68435.0,68670.0,59605,-0.66
2010-12-15,68220.0,68415.0,67890.0,68052.0,59605,-0.9
2010-12-16,68920.0,69460.0,68130.0,68294.0,62698,0.36
2010-12-17,68090.0,68990.0,67900.0,69006.0,56106,1.04
2010-12-20,69200.0,69300.0,68355.0,68408.0,47731,-0.87
2010-12-21,68670.0,69410.0,68670.0,69301.0,42364,1.31
2010-12-22,69245.0,69400.0,68615.0,69316.0,45267,0.02
2010-12-23,69105.0,69510.0,69070.0,69448.0,30942,0.19
2010-12-27,68900.0,68990.0,68735.0,68759.0,24890,-0.99
2010-12-28,68780.0,69000.0,68630.0,68944.0,20347,0.27
2010-12-29,69090.0,69925.0,69050.0,69892.0,24834,1.38
2010-12-30,69705.0,70390.0,69705.0,70050.0,24239,0.23
2011-01-03,70250.0,71300.0,70210.0,70682.0,39442,0.9
2011-01-04,70900.0,71125.0,70265.0,71090.0,52597,0.58
2011-01-05,70400.0,71850.0,70400.0,71774.0,62902,0.96
2011-01-06,71855.0,72015.0,71060.0,71238.0,50586,-0.75
2011-01-07,71310.0,71445.0,70340.0,70638.0,55886,-0.84
2011-01-10,70135.0,70670.0,69900.0,70618.0,47816,-0.03
2011-01-11,71175.0,71295.0,70900.0,71084.0,42746,0.66
2011-01-12,71500.0,72300.0,71475.0,72218.0,46310,1.6
2011-01-13,72150.0,72450.0,71265.0,71271.0,55009,-1.31
2011-01-14,71100.0,71790.0,70915.0,71488.0,50185,0.3
2011-01-17,71300.0,71355.0,71000.0,71144.0,27837,-0.48
2011-01-18,71505.0,71570.0,71180.0,71434.0,36831,0.41
2011-01-19,71495.0,71690.0,70375.0,70450.0,53024,-1.38
2011-01-20,70300.0,70490.0,69640.0,69970.0,67424,-0.68
2011-01-21,70140.0,70455.0,69450.0,69463.0,49635,-0.72
2011-01-24,69550.0,69955.0,69120.0,69842.0,45046,0.55
2011-01-26,70150.0,70200.0,68790.0,68996.0,58949,-1.21
2011-01-27,68820.0,69425.0,68010.0,68265.0,60906,-1.06
2011-01-28,68150.0,68515.0,66105.0,66898.0,97979,-2.0
2011-01-31,66950.0,67445.0,66430.0,66689.0,71897,-0.31
2011-02-01,67020.0,68170.0,67020.0,68047.0,64485,2.04
2011-02-02,68070.0,68190.0,66655.0,66778.0,72694,-1.86
2011-02-03,66778.0,66995.0,66200.0,66884.0,63411,0.16
2011-02-04,66850.0,67060.0,65260.0,65301.0,89545,-2.37
2011-02-07,65400.0,65890.0,64960.0,65433.0,76047,0.2
2011-02-08,65290.0,66330.0,65005.0,65877.0,85884,0.68
2011-02-09,65670.0,65830.0,64045.0,64227.0,82587,-2.5
2011-02-10,63900.0,65220.0,63860.0,64672.0,79342,0.69
2011-02-11,64480.0,65990.0,64300.0,65836.0,84238,1.8
2011-02-14,65885.0,66800.0,65410.0,66584.0,69518,1.14
2011-02-15,66500.0,66915.0,66050.0,66366.0,70874,-0.33
2011-02-16,66655.0,67360.0,66495.0,67274.0,70874,1.37
2011-02-17,68430.0,68840.0,67930.0,68514.0,69391,1.84
2011-02-18,68375.0,69140.0,68150.0,68982.0,67658,0.68
2011-02-21,68910.0,68910.0,67850.0,68122.0,34523,-1.25
2011-02-22,67705.0,68470.0,67060.0,67233.0,100186,-1.31
2011-02-23,67580.0,68140.0,66800.0,67737.0,115673,0.75
2011-02-24,67300.0,68130.0,67200.0,67830.0,105892,0.14
2011-02-25,68100.0,68600.0,66980.0,67618.0,87356,-0.31
2011-02-28,68050.0,68285.0,67380.0,68086.0,74851,0.69
2011-03-01,68300.0,68470.0,66820.0,66875.0,75630,-1.78
2011-03-02,66925.0,68020.0,66550.0,67841.0,93746,1.44
2011-03-03,68505.0,68885.0,68060.0,68732.0,69381,1.31
2011-03-04,68950.0,69045.0,68050.0,68724.0,70787,-0.01
2011-03-09,68375.0,68590.0,67705.0,67807.0,35665,-1.33
2011-03-10,67400.0,67455.0,66300.0,66486.0,81020,-1.95
2011-03-11,66490.0,67650.0,66125.0,67184.0,91167,1.05
2011-03-14,66810.0,67920.0,66565.0,67787.0,89524,0.9
2011-03-15,66300.0,67740.0,65850.0,67591.0,102572,-0.29
2011-03-16,67520.0,68080.0,66115.0,66478.0,126013,-1.65
2011-03-17,66950.0,67370.0,66420.0,66572.0,86611,0.14
2011-03-18,66920.0,67900.0,66855.0,67431.0,76496,1.29
2011-03-21,68020.0,68375.0,67055.0,67134.0,70553,-0.44
2011-03-22,67150.0,68065.0,66925.0,67936.0,67974,1.19
2011-03-23,67860.0,68350.0,67580.0,68195.0,78449,0.38
2011-03-24,68615.0,68675.0,67750.0,67986.0,67354,-0.31
2011-03-25,68370.0,68665.0,67880.0,68166.0,63978,0.26
2011-03-28,68175.0,68440.0,67415.0,67476.0,68597,-1.01
2011-03-29,67650.0,68220.0,67355.0,67662.0,70751,0.28
2011-03-30,68000.0,68320.0,67765.0,68271.0,65243,0.9
2011-03-31,68130.0,68940.0,68130.0,68796.0,57465,0.77
2011-04-01,69105.0,69700.0,68800.0,69439.0,57632,0.93
2011-04-04,69690.0,70050.0,69500.0,69964.0,61846,0.76
2011-04-05,69800.0,70290.0,69645.0,70078.0,71231,0.16
2011-04-06,70405.0,70540.0,69055.0,69164.0,77393,-1.3
2011-04-07,69300.0,69660.0,68765.0,69238.0,91769,0.11
2011-04-08,69490.0,69640.0,68485.0,68805.0,65994,-0.63
2011-04-11,68710.0,69280.0,68000.0,68143.0,69774,-0.96
2011-04-12,67945.0,68015.0,66700.0,66854.0,70679,-1.89
2011-04-13,67270.0,67630.0,66165.0,66369.0,70679,-0.73
2011-04-14,67400.0,68250.0,67190.0,67332.0,64934,1.45
2011-04-15,67295.0,68045.0,66880.0,67925.0,76759,0.88
2011-04-18,67200.0,67330.0,65755.0,66549.0,82175,-2.03
2011-04-19,66820.0,67390.0,66700.0,67298.0,73327,1.13
2011-04-20,68100.0,68440.0,67760.0,68090.0,59771,1.18
2011-04-25,68250.0,68300.0,67480.0,67990.0,59300,-0.15
2011-04-26,68100.0,68475.0,67735.0,68120.0,69467,0.19
2011-04-27,68135.0,68175.0,66765.0,67092.0,77319,-1.51
2011-04-28,66810.0,67000.0,65870.0,66495.0,78566,-0.89
2011-04-29,66700.0,67150.0,66200.0,66971.0,61110,0.72
2011-05-02,67200.0,67295.0,66065.0,66189.0,64898,-1.17
2011-05-03,65935.0,66070.0,64850.0,64979.0,89103,-1.83
2011-05-04,64920.0,65485.0,64160.0,64315.0,111273,-1.02
2011-05-05,64295.0,64990.0,63570.0,64038.0,121812,-0.43
2011-05-06,64295.0,65450.0,64200.0,65062.0,109908,1.6
2011-05-09,65200.0,65500.0,64780.0,65363.0,86472,0.46
2011-05-10,65590.0,65835.0,65180.0,65509.0,91311,0.22
2011-05-11,65305.0,65305.0,64000.0,64275.0,98842,-1.88
2011-05-12,63750.0,64940.0,63650.0,64595.0,101263,0.5
2011-05-13,64920.0,64920.0,63520.0,63691.0,93339,-1.4
2011-05-16,63455.0,64365.0,63100.0,63244.0,92127,-0.7
2011-05-17,63215.0,64265.0,62930.0,64212.0,112006,1.53
2011-05-18,64020.0,64520.0,63220.0,63300.0,103111,-1.42
2011-05-19,63515.0,64110.0,62460.0,62648.0,103152,-1.03
2011-05-20,62590.0,63485.0,62410.0,62950.0,102675,0.48
2011-05-23,62300.0,62930.0,61960.0,62717.0,73736,-0.37
2011-05-24,63010.0,63815.0,63010.0,63689.0,71923,1.55
2011-05-25,63490.0,64240.0,63280.0,63686.0,75757,-0.0
2011-05-26,63686.0,64700.0,63475.0,64493.0,81705,1.27
2011-05-27,64505.0,64900.0,64340.0,64642.0,65164,0.23
2011-05-30,64630.0,64780.0,64100.0,64171.0,24072,-0.73
2011-05-31,64665.0,64985.0,64210.0,64854.0,70604,1.06
2011-06-01,64815.0,64950.0,63450.0,63530.0,102182,-2.04
2011-06-02,63770.0,64555.0,63470.0,64462.0,96853,1.47
2011-06-03,64300.0,65225.0,63895.0,64485.0,113832,0.04
2011-06-06,64350.0,64645.0,63050.0,63120.0,88707,-2.12
2011-06-07,63330.0,63945.0,63100.0,63251.0,81812,0.21
2011-06-08,63155.0,63485.0,62755.0,63157.0,99185,-0.15
2011-06-09,63410.0,63890.0,62980.0,63580.0,79203,0.67
2011-06-10,63305.0,63440.0,62505.0,62690.0,78796,-1.4
2011-06-13,62860.0,63000.0,61955.0,62014.0,74570,-1.08
2011-06-14,62450.0,62730.0,62050.0,62212.0,75481,0.32
2011-06-15,62030.0,62185.0,61500.0,61607.0,75481,-0.97
2011-06-16,62180.0,63100.0,61485.0,61815.0,105268,0.34
2011-06-17,62300.0,62500.0,61515.0,61859.0,95584,0.07
